RT,acc_spd,accuracy,angle,block,coherence,dataset,id,left_right,subj_idx,tdcs,trial_NR
546,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,393
466,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,394
454,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,395
680,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,396
507,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,397
893,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,398
679,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,399
506,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,400
626,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,401
533,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,402
493,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,403
640,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,404
720,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,405
760,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,406
826,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,407
520,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,408
439,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,409
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,410
586,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,411
493,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,412
493,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,413
613,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,414
586,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,415
493,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,416
467,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,417
533,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,418
826,acc,0,180,1,0.4171,berkeley,S1.1,2,1,sham,419
533,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,420
547,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,421
573,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,422
480,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,423
586,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,424
533,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,425
639,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,426
573,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,427
533,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,428
520,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,429
493,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,430
613,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,431
574,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,432
560,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,433
533,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,434
480,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,435
533,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,436
506,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,437
586,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,438
693,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,439
733,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,440
679,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,441
653,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,442
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,443
507,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,444
534,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,445
546,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,446
480,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,447
427,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,448
493,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,449
613,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,450
559,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,451
453,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,452
466,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,453
493,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,454
493,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,455
626,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,456
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,457
506,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,458
519,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,459
413,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,460
426,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,461
599,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,462
493,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,463
573,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,464
453,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,465
466,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,466
479,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,467
573,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,468
507,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,469
507,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,470
467,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,471
613,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,472
533,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,473
453,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,474
560,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,475
494,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,476
506,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,477
480,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,478
547,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,479
587,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,480
573,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,481
533,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,482
520,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,483
533,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,484
507,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,485
507,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,486
533,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,487
400,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,488
547,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,489
560,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,490
507,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,491
760,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,492
480,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,493
506,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,494
479,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,495
573,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,496
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,497
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,498
534,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,499
480,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,500
533,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,501
506,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,502
480,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,503
520,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,504
560,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,505
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,506
506,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,507
533,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,508
520,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,509
506,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,510
587,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,511
547,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,512
613,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,513
586,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,514
653,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,515
427,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,516
453,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,517
573,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,518
546,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,519
479,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,520
560,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,521
427,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,522
507,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,523
453,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,524
599,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,525
533,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,526
639,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,527
506,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,528
493,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,529
493,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,530
600,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,531
520,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,532
466,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,533
520,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,534
520,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,535
586,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,536
680,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,537
560,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,538
454,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,539
493,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,540
466,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,541
466,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,542
453,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,543
427,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,544
507,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,545
520,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,546
453,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,547
467,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,548
493,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,549
493,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,550
560,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,551
466,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,552
546,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,553
506,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,554
454,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,555
507,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,556
507,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,557
506,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,558
613,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,559
493,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,560
493,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,561
520,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,562
493,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,563
493,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,564
547,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,565
507,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,566
533,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,567
586,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,568
573,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,569
613,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,570
746,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,571
506,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,572
599,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,573
546,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,574
613,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,575
480,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,576
573,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,577
467,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,578
480,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,579
533,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,580
453,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,581
453,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,582
546,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,583
507,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,584
534,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,585
480,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,586
547,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,587
520,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,588
519,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,589
480,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,590
547,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,591
480,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,592
507,acc,1,180,1,0.4171,berkeley,S1.1,2,1,sham,593
520,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,594
573,acc,1,180,1,0.4171,berkeley,S1.1,1,1,sham,595
493,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,596
466,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,597
560,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,598
453,spd,1,180,1,0.4171,berkeley,S1.1,1,1,sham,599
466,spd,1,180,1,0.4171,berkeley,S1.1,2,1,sham,600
467,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,1
427,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,2
440,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,3
454,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,4
400,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,5
414,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,6
387,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,7
453,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,8
373,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,9
387,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,10
400,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,11
373,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,12
454,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,13
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,14
427,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,15
360,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,16
506,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,17
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,18
413,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,19
440,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,20
360,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,21
467,spd,0,180,2,0.4171,berkeley,S1.2,2,1,anodal,22
560,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,23
479,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,24
586,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,25
466,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,26
493,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,27
520,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,28
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,29
907,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,30
467,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,31
600,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,32
480,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,33
439,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,34
453,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,35
453,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,36
467,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,37
413,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,38
546,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,39
506,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,40
546,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,41
519,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,42
573,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,43
386,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,44
439,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,45
386,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,46
440,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,47
467,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,48
440,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,49
586,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,50
520,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,51
520,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,52
453,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,53
493,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,54
427,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,55
413,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,56
440,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,57
413,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,58
426,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,59
480,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,60
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,61
480,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,62
440,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,63
520,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,64
466,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,65
493,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,66
440,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,67
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,68
467,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,69
413,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,70
466,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,71
413,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,72
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,73
360,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,74
466,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,75
479,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,76
386,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,77
520,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,78
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,79
466,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,80
454,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,81
413,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,82
480,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,83
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,84
413,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,85
360,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,86
400,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,87
666,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,88
373,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,89
506,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,90
466,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,91
359,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,92
506,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,93
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,94
427,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,95
427,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,96
333,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,97
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,98
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,99
399,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,100
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,101
427,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,102
440,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,103
439,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,104
386,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,105
426,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,106
426,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,107
386,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,108
493,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,109
546,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,110
454,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,111
453,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,112
426,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,113
373,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,114
533,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,115
360,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,116
467,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,117
347,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,118
400,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,119
413,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,120
480,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,121
493,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,122
507,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,123
467,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,124
453,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,125
440,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,126
360,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,127
479,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,128
533,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,129
387,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,130
414,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,131
600,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,132
387,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,133
467,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,134
453,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,135
400,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,136
387,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,137
520,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,138
559,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,139
426,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,140
493,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,141
493,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,142
560,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,143
454,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,144
413,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,145
413,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,146
427,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,147
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,148
546,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,149
413,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,150
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,151
426,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,152
520,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,153
440,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,154
493,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,155
426,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,156
533,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,157
453,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,158
427,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,159
453,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,160
426,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,161
440,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,162
493,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,163
466,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,164
426,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,165
480,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,166
453,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,167
426,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,168
400,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,169
400,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,170
374,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,171
600,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,172
467,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,173
467,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,174
600,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,175
613,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,176
520,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,177
467,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,178
507,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,179
533,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,180
600,acc,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,181
387,spd,1,180,2,0.4171,berkeley,S1.2,1,1,anodal,182
493,acc,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,183
520,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,184
533,spd,1,180,2,0.4171,berkeley,S1.2,2,1,anodal,185
